user_id,age,country,geo_loc,lat,long,isbn,book_title,book_author,year_pub,book_rating,image_url_l
266283,62,usa,"39.7837304, -100.445882",39.7837304,-100.445882,080411918X,A Patchwork Planet,ANNE TYLER,2001,8,http://images.amazon.com/images/P/080411918X.01.LZZZZZZZ.jpg
266283,62,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0812566645,Legends 3,Robert Silverberg,2000,8,http://images.amazon.com/images/P/0812566645.01.LZZZZZZZ.jpg
266283,62,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0842314296,Hinds' Feet on High Places,Hannah Hurnard,1997,7,http://images.amazon.com/images/P/0842314296.01.LZZZZZZZ.jpg
266283,62,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0880015241,The Paper Wife,Linda Spalding,1997,8,http://images.amazon.com/images/P/0880015241.01.LZZZZZZZ.jpg
266283,62,usa,"39.7837304, -100.445882",39.7837304,-100.445882,1555662412,The Last Wild Edge: One Woman's Journey from the Arctic Circle to the Olympic Rain Forest,Susan Zwinger,1999,8,http://images.amazon.com/images/P/1555662412.01.LZZZZZZZ.jpg
266299,61,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0142001821,The Passion of Artemisia,Susan Vreeland,2002,10,http://images.amazon.com/images/P/0142001821.01.LZZZZZZZ.jpg
266299,61,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0385413041,Beach Music,PAT CONROY,1995,8,http://images.amazon.com/images/P/0385413041.01.LZZZZZZZ.jpg
266299,61,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0609807900,Sloppy Firsts : A Novel,Megan McCafferty,2001,9,http://images.amazon.com/images/P/0609807900.01.LZZZZZZZ.jpg
266299,61,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0679824081,The Humpbacked Fluteplayer,Sharman Apt Russell,1994,7,http://images.amazon.com/images/P/0679824081.01.LZZZZZZZ.jpg
266326,66,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0448417359,Horses: An Abridgment of Harold Roth's Big Book of Horses (All Aboard Books),Harold Roth,1997,10,http://images.amazon.com/images/P/0448417359.01.LZZZZZZZ.jpg
266330,55,usa,"39.7837304, -100.445882",39.7837304,-100.445882,1558703616,Confessions of an Organized Homemaker: The Secrets of Uncluttering Your Home and Taking Control of Your Life,Deniece Schofield,1994,10,http://images.amazon.com/images/P/1558703616.01.LZZZZZZZ.jpg
266331,59,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0060936363,Portrait in Sepia : A Novel,Isabel Allende,2002,10,http://images.amazon.com/images/P/0060936363.01.LZZZZZZZ.jpg
266331,59,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0130558141,Baedeker France,Baedeker,1981,7,http://images.amazon.com/images/P/0130558141.01.LZZZZZZZ.jpg
266331,59,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0399124829,Everything your doctor would tell you if he had the time,Claire Rayner,1980,10,http://images.amazon.com/images/P/0399124829.01.LZZZZZZZ.jpg
266331,59,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0440213525,The Client,John Grisham,1994,8,http://images.amazon.com/images/P/0440213525.01.LZZZZZZZ.jpg
266331,59,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0679742581,Caramelo,SANDRA CISNEROS,2003,7,http://images.amazon.com/images/P/0679742581.01.LZZZZZZZ.jpg
266331,59,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0767900383,Under the Tuscan Sun,Frances Mayes,1997,7,http://images.amazon.com/images/P/0767900383.01.LZZZZZZZ.jpg
266331,59,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0786887842,Rabbit-Proof Fence : The True Story of One of the Greatest Escapes of  All Time,Doris Pilkington,2002,9,http://images.amazon.com/images/P/0786887842.01.LZZZZZZZ.jpg
266331,59,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0864424140,Lonely Planet Alaska (5th ed),Jim Dufresne,1997,10,http://images.amazon.com/images/P/0864424140.01.LZZZZZZZ.jpg
266331,59,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0891092722,A Navpress Bible Study on the Book of Hebrews (LifeChange),Nav Press,1995,8,http://images.amazon.com/images/P/0891092722.01.LZZZZZZZ.jpg
266331,59,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0936728507,The Search for Messiah: Discovering the Identity of the True Messiah!,Chuck Smith,1996,8,http://images.amazon.com/images/P/0936728507.01.LZZZZZZZ.jpg
266331,59,usa,"39.7837304, -100.445882",39.7837304,-100.445882,1558743669,"A Child Called \It\"": One Child's Courage to Survive""",Dave Pelzer,1995,10,http://images.amazon.com/images/P/1558743669.01.LZZZZZZZ.jpg
266331,59,usa,"39.7837304, -100.445882",39.7837304,-100.445882,1570611432,Boatless in Seattle: Getting on the Water in Western Washington Without Owning a Boat,Sue Muller Hacking,1999,7,http://images.amazon.com/images/P/1570611432.01.LZZZZZZZ.jpg
266331,59,usa,"39.7837304, -100.445882",39.7837304,-100.445882,1878067184,"Water's Edge: Women Who Push the Limits in Rowing, Kayaking &amp; Canoeing",Linda Lewis,1992,8,http://images.amazon.com/images/P/1878067184.01.LZZZZZZZ.jpg
266340,64,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0671034057,Now You See Her,Linda Howard,1999,7,http://images.amazon.com/images/P/0671034057.01.LZZZZZZZ.jpg
266463,70,australia,"-24.7761086, 134.755",-24.7761086,134.755,0670848549,Secret History,Donna Tartt,0,8,http://images.amazon.com/images/P/0670848549.01.LZZZZZZZ.jpg
266468,69,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0553583980,True Blue,Luanne Rice,2002,8,http://images.amazon.com/images/P/0553583980.01.LZZZZZZZ.jpg
266468,69,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0618219226,All We Know of Heaven: A Novel,Remy Rougeau,2002,7,http://images.amazon.com/images/P/0618219226.01.LZZZZZZZ.jpg
266475,59,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0316693294,Cat and Mouse,James Patterson,1997,6,http://images.amazon.com/images/P/0316693294.01.LZZZZZZZ.jpg
266475,59,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0399147365,Cold Paradise,Stuart Woods,2001,7,http://images.amazon.com/images/P/0399147365.01.LZZZZZZZ.jpg
266508,55,usa,"39.7837304, -100.445882",39.7837304,-100.445882,1401027075,Mobile Tales: Short Stories for Positive Change (Message Books),Karen Ashikeh,2002,8,http://images.amazon.com/images/P/1401027075.01.LZZZZZZZ.jpg
266597,60,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0380704099,Maigret on the Defensive,Georges Simenon,1987,10,http://images.amazon.com/images/P/0380704099.01.LZZZZZZZ.jpg
266610,68,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0451207521,Jackdaws,Ken Follett,2002,10,http://images.amazon.com/images/P/0451207521.01.LZZZZZZZ.jpg
266614,57,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0312981260,Temple,Matthew Reilly,2002,8,http://images.amazon.com/images/P/0312981260.01.LZZZZZZZ.jpg
266614,57,usa,"39.7837304, -100.445882",39.7837304,-100.445882,042517736X,Abduction,Robin Cook,2000,7,http://images.amazon.com/images/P/042517736X.01.LZZZZZZZ.jpg
266614,57,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0671001132,DEAD BY SUNSET : DEAD BY SUNSET,Ann Rule,1996,7,http://images.amazon.com/images/P/0671001132.01.LZZZZZZZ.jpg
266614,57,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0812570030,Keepers of the Gate (Ben Kamal and Danielle Barnea Novels (Paperback)),Jon Land,2002,9,http://images.amazon.com/images/P/0812570030.01.LZZZZZZZ.jpg
266655,60,usa,"39.7837304, -100.445882",39.7837304,-100.445882,055357258X,The Last Suppers,DIANE MOTT DAVIDSON,1995,10,http://images.amazon.com/images/P/055357258X.01.LZZZZZZZ.jpg
266661,62,united kingdom,"54.7023545, -3.2765753",54.7023545,-3.2765753,0140072853,Seize the Day (Penguin Great Books of the 20th Century),Saul Bellow,1984,10,http://images.amazon.com/images/P/0140072853.01.LZZZZZZZ.jpg
266661,62,united kingdom,"54.7023545, -3.2765753",54.7023545,-3.2765753,0140620176,Tom Jones (Penguin Popular Classics),Henry Fielding,1994,8,http://images.amazon.com/images/P/0140620176.01.LZZZZZZZ.jpg
266944,58,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0375727345,House of Sand and Fog,Andre Dubus III,2000,7,http://images.amazon.com/images/P/0375727345.01.LZZZZZZZ.jpg
266948,61,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0312169299,Canapes for the Kitties,Marian Babson,1997,8,http://images.amazon.com/images/P/0312169299.01.LZZZZZZZ.jpg
266948,61,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0312929552,Dude on Arrival,J.S. Borthwick,1992,8,http://images.amazon.com/images/P/0312929552.01.LZZZZZZZ.jpg
266948,61,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0451176464,Gerald's Game,Stephen King,2001,7,http://images.amazon.com/images/P/0451176464.01.LZZZZZZZ.jpg
266977,58,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0345440765,The World Below (Ballantine Reader's Circle),SUE MILLER,2002,7,http://images.amazon.com/images/P/0345440765.01.LZZZZZZZ.jpg
267110,60,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0312966091,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,1998,10,http://images.amazon.com/images/P/0312966091.01.LZZZZZZZ.jpg
267117,57,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0060557540,The Known World,Edward P. Jones,2003,9,http://images.amazon.com/images/P/0060557540.01.LZZZZZZZ.jpg
267117,57,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0679442588,All Over but the Shoutin',Rick Bragg,1997,10,http://images.amazon.com/images/P/0679442588.01.LZZZZZZZ.jpg
267117,57,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0786868716,The Five People You Meet in Heaven,Mitch Albom,2003,10,http://images.amazon.com/images/P/0786868716.01.LZZZZZZZ.jpg
267180,55,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0312306326,Visions of Sugar Plums,Janet Evanovich,2002,9,http://images.amazon.com/images/P/0312306326.01.LZZZZZZZ.jpg
267180,55,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0373218397,Summer Pleasures,Nora Roberts,2002,9,http://images.amazon.com/images/P/0373218397.01.LZZZZZZZ.jpg
267180,55,usa,"39.7837304, -100.445882",39.7837304,-100.445882,038533558X,Gone For Good,HARLAN COBEN,2002,7,http://images.amazon.com/images/P/038533558X.01.LZZZZZZZ.jpg
267180,55,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0399148639,Mortal Prey,John Sandford,2002,10,http://images.amazon.com/images/P/0399148639.01.LZZZZZZZ.jpg
267180,55,usa,"39.7837304, -100.445882",39.7837304,-100.445882,039914868X,The Short Forever,Stuart Woods,2002,8,http://images.amazon.com/images/P/039914868X.01.LZZZZZZZ.jpg
267180,55,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0440214041,The Pelican Brief,John Grisham,1993,6,http://images.amazon.com/images/P/0440214041.01.LZZZZZZZ.jpg
267180,55,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0515127000,Once upon a Star,Nora Roberts,1999,7,http://images.amazon.com/images/P/0515127000.01.LZZZZZZZ.jpg
267180,55,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0684859734,Grave Secrets (Temperance Brennan Novel (Hardcover)),Kathy Reichs,2002,7,http://images.amazon.com/images/P/0684859734.01.LZZZZZZZ.jpg
267180,55,usa,"39.7837304, -100.445882",39.7837304,-100.445882,1551666898,The Drifter,Susan Wiggs,2003,8,http://images.amazon.com/images/P/1551666898.01.LZZZZZZZ.jpg
267313,60,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0316316962,The Tipping Point: How Little Things Can Make a Big Difference,Malcolm Gladwell,2000,8,http://images.amazon.com/images/P/0316316962.01.LZZZZZZZ.jpg
267332,60,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0060927275,Saying Grace,Beth Gutcheon,1996,7,http://images.amazon.com/images/P/0060927275.01.LZZZZZZZ.jpg
267382,59,australia,"-24.7761086, 134.755",-24.7761086,134.755,0971880107,Wild Animus,Rich Shapero,2004,6,http://images.amazon.com/images/P/0971880107.01.LZZZZZZZ.jpg
267444,62,usa,"39.7837304, -100.445882",39.7837304,-100.445882,006016249X,Outer Banks,Anne Rivers Siddons,1991,10,http://images.amazon.com/images/P/006016249X.01.LZZZZZZZ.jpg
267444,62,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0060197943,Blood and Guile: A Novel,William Hoffman,2000,7,http://images.amazon.com/images/P/0060197943.01.LZZZZZZZ.jpg
267444,62,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0060513608,"The Day the World Came to Town : 9/11 in Gander, Newfoundland",Jim DeFede,2002,10,http://images.amazon.com/images/P/0060513608.01.LZZZZZZZ.jpg
267444,62,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0312287941,The Girl in the Red Coat: A Memoir,Roma Ligocka,2002,10,http://images.amazon.com/images/P/0312287941.01.LZZZZZZZ.jpg
267444,62,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0312306326,Visions of Sugar Plums,Janet Evanovich,2002,8,http://images.amazon.com/images/P/0312306326.01.LZZZZZZZ.jpg
267444,62,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0316153982,The Poet,Michael Connelly,1996,10,http://images.amazon.com/images/P/0316153982.01.LZZZZZZZ.jpg
267444,62,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0316155306,The Narrows: A Novel,Michael Connelly,2004,10,http://images.amazon.com/images/P/0316155306.01.LZZZZZZZ.jpg
267444,62,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0345382293,If I'd Killed Him When I Met Him...: An Elizabeth Mac Pherson Novel,Sharyn McCrumb,1995,8,http://images.amazon.com/images/P/0345382293.01.LZZZZZZZ.jpg
267444,62,usa,"39.7837304, -100.445882",39.7837304,-100.445882,034541215X,Bimbos of the Death Sun,SHARYN MCCRUMB,1996,8,http://images.amazon.com/images/P/034541215X.01.LZZZZZZZ.jpg
267444,62,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0375821813,Hoot (Newbery Honor Book),CARL HIAASEN,2002,10,http://images.amazon.com/images/P/0375821813.01.LZZZZZZZ.jpg
267444,62,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0394757777,"Berlin Diaries, 1940-1945",Marie Vassiltchikov,1988,10,http://images.amazon.com/images/P/0394757777.01.LZZZZZZZ.jpg
267444,62,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0446602620,Blood Work,Michael Connelly,1998,10,http://images.amazon.com/images/P/0446602620.01.LZZZZZZZ.jpg
267444,62,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0515111139,The Assassin (Badge of Honor Novels (Paperback)),W. E. B. Griffin,1993,8,http://images.amazon.com/images/P/0515111139.01.LZZZZZZZ.jpg
267444,62,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0679419454,Disclosure,Michael Crichton,1994,8,http://images.amazon.com/images/P/0679419454.01.LZZZZZZZ.jpg
267444,62,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0684195569,She Walks These Hills (Ballad Series),Sharyn Mccrumb,1994,8,http://images.amazon.com/images/P/0684195569.01.LZZZZZZZ.jpg
267444,62,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0684845628,MISERY LOVES MAGGODY : AN ARLY HANKS MYSTERY (Maggody Series/Joan Hess),Joan Hess,1999,8,http://images.amazon.com/images/P/0684845628.01.LZZZZZZZ.jpg
267444,62,usa,"39.7837304, -100.445882",39.7837304,-100.445882,074345300X,Bare Bones : A Novel,Kathy Reichs,2004,10,http://images.amazon.com/images/P/074345300X.01.LZZZZZZZ.jpg
267444,62,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0803261519,"When I Was a German, 1934-1945: An Englishwoman in Nazi Germany",Christabel Bielenberg,1998,10,http://images.amazon.com/images/P/0803261519.01.LZZZZZZZ.jpg
267444,62,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0813519926,Frauen: German Women Recall the Third Reich,Alison Owings,1993,10,http://images.amazon.com/images/P/0813519926.01.LZZZZZZZ.jpg
267444,62,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0967383048,Laughter Wasn't Rationed : A Personal Journey Through Germany's World Wars and Postwar Years,Dorothea von Schwanenfluegel Lawson,2000,10,http://images.amazon.com/images/P/0967383048.01.LZZZZZZZ.jpg
267480,74,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0345449347,The Fourth Hand,John Irving,2002,8,http://images.amazon.com/images/P/0345449347.01.LZZZZZZZ.jpg
267480,74,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0385334621,The Greatest Generation,TOM BROKAW,2001,10,http://images.amazon.com/images/P/0385334621.01.LZZZZZZZ.jpg
267518,55,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0446672211,Where the Heart Is (Oprah's Book Club (Paperback)),Billie Letts,1998,8,http://images.amazon.com/images/P/0446672211.01.LZZZZZZZ.jpg
267535,67,united kingdom,"54.7023545, -3.2765753",54.7023545,-3.2765753,0953154114,Nearly Invisible,Moyra Peralta,2002,10,http://images.amazon.com/images/P/0953154114.01.LZZZZZZZ.jpg
267540,57,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0312971346,High Five (A Stephanie Plum Novel),Janet Evanovich,2000,7,http://images.amazon.com/images/P/0312971346.01.LZZZZZZZ.jpg
267540,57,usa,"39.7837304, -100.445882",39.7837304,-100.445882,031298328X,Full Tilt (Janet Evanovich's Full Series),Janet Evanovich,2003,6,http://images.amazon.com/images/P/031298328X.01.LZZZZZZZ.jpg
267540,57,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0446612790,2nd Chance,James Patterson,2003,6,http://images.amazon.com/images/P/0446612790.01.LZZZZZZZ.jpg
267542,55,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0312204264,Mr. White's Confession : A Novel,Robert Clark,1999,9,http://images.amazon.com/images/P/0312204264.01.LZZZZZZZ.jpg
267552,63,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0671600613,WOUNDED SKY,Diane Duane,1985,10,http://images.amazon.com/images/P/0671600613.01.LZZZZZZZ.jpg
267553,68,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0446612545,The Beach House,James Patterson,2003,10,http://images.amazon.com/images/P/0446612545.01.LZZZZZZZ.jpg
267554,56,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0446403695,The Summons (Peter Diamond Mystery),Peter Lovesey,1996,8,http://images.amazon.com/images/P/0446403695.01.LZZZZZZZ.jpg
267558,68,canada,"61.0666922, -107.991707",61.0666922,-107.991707,0553579754,Fear Nothing,DEAN KOONTZ,1998,8,http://images.amazon.com/images/P/0553579754.01.LZZZZZZZ.jpg
267565,58,canada,"61.0666922, -107.991707",61.0666922,-107.991707,0425148297,Naked in Death,J. D. Robb,2004,7,http://images.amazon.com/images/P/0425148297.01.LZZZZZZZ.jpg
267567,56,canada,"61.0666922, -107.991707",61.0666922,-107.991707,0380804557,Stardust,Neil Gaiman,2003,8,http://images.amazon.com/images/P/0380804557.01.LZZZZZZZ.jpg
267572,55,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0060392452,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,Michael Moore,2002,8,http://images.amazon.com/images/P/0060392452.01.LZZZZZZZ.jpg
267572,55,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0060938455,Fast Food Nation: The Dark Side of the All-American Meal,Eric Schlosser,2002,8,http://images.amazon.com/images/P/0060938455.01.LZZZZZZZ.jpg
267572,55,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0684868849,Roads : Driving America's Great Highways,Larry McMurtry,2000,6,http://images.amazon.com/images/P/0684868849.01.LZZZZZZZ.jpg
267587,61,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0312130481,Death in Still Waters: A Chesapeake Bay Mystery,Barbara Lee,1995,8,http://images.amazon.com/images/P/0312130481.01.LZZZZZZZ.jpg
267587,61,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0449211681,Paragon Walk,Anne Perry,1994,9,http://images.amazon.com/images/P/0449211681.01.LZZZZZZZ.jpg
267587,61,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0449906361,The Hyde Park Headsman,Anne Perry,1994,10,http://images.amazon.com/images/P/0449906361.01.LZZZZZZZ.jpg
267621,68,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0439064872,Harry Potter and the Chamber of Secrets (Book 2),J. K. Rowling,2000,8,http://images.amazon.com/images/P/0439064872.01.LZZZZZZZ.jpg
267621,68,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0440213290,The Copper Beech,Maeve Binchy,1993,8,http://images.amazon.com/images/P/0440213290.01.LZZZZZZZ.jpg
267621,68,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0446611867,A Bend in the Road,Nicholas Sparks,2002,8,http://images.amazon.com/images/P/0446611867.01.LZZZZZZZ.jpg
267621,68,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0804105820,It Was on Fire When I Lay Down on It,Robert Fulghum,1993,7,http://images.amazon.com/images/P/0804105820.01.LZZZZZZZ.jpg
267621,68,usa,"39.7837304, -100.445882",39.7837304,-100.445882,082451498X,Listening to Your Inner Guide,Jon Mundy,1995,8,http://images.amazon.com/images/P/082451498X.01.LZZZZZZZ.jpg
267635,69,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0020029101,AUTOBIOGRAPHY OF BENJAMIN FRANKLIN,Benjamin Franklin,1962,6,http://images.amazon.com/images/P/0020029101.01.LZZZZZZZ.jpg
267635,69,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0060083948,Tishomingo Blues,Elmore Leonard,2002,10,http://images.amazon.com/images/P/0060083948.01.LZZZZZZZ.jpg
267635,69,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0140065520,Blood Brotherhood,Robert Barnard,1992,9,http://images.amazon.com/images/P/0140065520.01.LZZZZZZZ.jpg
267635,69,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0312955510,The Heart of Justice (Heart of Justice),William J. Coughlin,1995,8,http://images.amazon.com/images/P/0312955510.01.LZZZZZZZ.jpg
267635,69,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0312969414,Fortunes of War,Stephen Coonts,1999,7,http://images.amazon.com/images/P/0312969414.01.LZZZZZZZ.jpg
267635,69,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0345283260,Death of a Politician,Richard Condon,1979,7,http://images.amazon.com/images/P/0345283260.01.LZZZZZZZ.jpg
267635,69,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0345374762,The Secret Pilgrim,John Le Carre,1992,9,http://images.amazon.com/images/P/0345374762.01.LZZZZZZZ.jpg
267635,69,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0345376579,The End of the Pier,Martha Grimes,1994,8,http://images.amazon.com/images/P/0345376579.01.LZZZZZZZ.jpg
267635,69,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0345385764,Night Manager,JOHN LE CARRE,1994,8,http://images.amazon.com/images/P/0345385764.01.LZZZZZZZ.jpg
267635,69,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0345391055,Disclosure,Michael Crichton,1994,8,http://images.amazon.com/images/P/0345391055.01.LZZZZZZZ.jpg
267635,69,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0345402308,Fourth Procedure,STANLEY POTTINGER,1995,8,http://images.amazon.com/images/P/0345402308.01.LZZZZZZZ.jpg
267635,69,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0345417623,Timeline,MICHAEL CRICHTON,2000,9,http://images.amazon.com/images/P/0345417623.01.LZZZZZZZ.jpg
267635,69,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0345446666,Death in Holy Orders : An Adam Dalgliesh Mystery,P.D. JAMES,2002,9,http://images.amazon.com/images/P/0345446666.01.LZZZZZZZ.jpg
267635,69,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0373260962,Murder Without Reservation,Bernie Lee,1992,8,http://images.amazon.com/images/P/0373260962.01.LZZZZZZZ.jpg
267635,69,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0380001756,Loo Sanction,Trevanian,1984,6,http://images.amazon.com/images/P/0380001756.01.LZZZZZZZ.jpg
267635,69,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0380569523,City Primeval  Co,Elmore Leonard,1982,8,http://images.amazon.com/images/P/0380569523.01.LZZZZZZZ.jpg
267635,69,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0380670410,Unknown Man #89 (Unknown Man),Elmore Leonard,1985,9,http://images.amazon.com/images/P/0380670410.01.LZZZZZZZ.jpg
267635,69,usa,"39.7837304, -100.445882",39.7837304,-100.445882,038070384X,Lullaby,Ed McBain,1989,8,http://images.amazon.com/images/P/038070384X.01.LZZZZZZZ.jpg
267635,69,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0380719983,A Fatal Attachment,Robert Barnard,1994,9,http://images.amazon.com/images/P/0380719983.01.LZZZZZZZ.jpg
267635,69,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0380726653,The Zero Hour,Joseph Finder,1997,7,http://images.amazon.com/images/P/0380726653.01.LZZZZZZZ.jpg
267635,69,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0380787865,Power Curve,Richard Herman,1998,8,http://images.amazon.com/images/P/0380787865.01.LZZZZZZZ.jpg
267635,69,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0385304366,Wings,Terry Pratchett,1991,8,http://images.amazon.com/images/P/0385304366.01.LZZZZZZZ.jpg
267635,69,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0394543971,The Icarus Agenda,Robert Ludlum,1988,7,http://images.amazon.com/images/P/0394543971.01.LZZZZZZZ.jpg
267635,69,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0394558766,Pattern Crimes,William Bayer,1987,7,http://images.amazon.com/images/P/0394558766.01.LZZZZZZZ.jpg
267635,69,usa,"39.7837304, -100.445882",39.7837304,-100.445882,039472304X,Snake,James McClure,1985,7,http://images.amazon.com/images/P/039472304X.01.LZZZZZZZ.jpg
267635,69,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0394849027,Alfred Hitchcock's Daring Detectives,Alfred Hitchcock,1982,8,http://images.amazon.com/images/P/0394849027.01.LZZZZZZZ.jpg
267635,69,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0399138021,Prime Witness,Steven Paul Martini,1993,8,http://images.amazon.com/images/P/0399138021.01.LZZZZZZZ.jpg
267635,69,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0399142185,Executive Orders,Tom Clancy,1996,7,http://images.amazon.com/images/P/0399142185.01.LZZZZZZZ.jpg
267635,69,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0399143971,Freedom's Challenge,Anne McCaffrey,1998,8,http://images.amazon.com/images/P/0399143971.01.LZZZZZZZ.jpg
267635,69,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0399146180,McNally's Folly: An Archy McNally Novel,Vincent Lardo,2000,7,http://images.amazon.com/images/P/0399146180.01.LZZZZZZZ.jpg
267635,69,usa,"39.7837304, -100.445882",39.7837304,-100.445882,0425109240,The Timothy Files,Lawrence Sanders,1994,8,http://images.amazon.com/images/P/0425109240.01.LZZZZZZZ.jpg
267635,69,usa,"39.7837304, -100.445882",39.7837304,-100.445882,042511872X,Stolen Blessings,Lawrence Sanders,1994,9,http://images.amazon.com/images/P/042511872X.01.LZZZZZZZ.jpg
